id,question,cond,target,order,prob,extremity,upper,lower,p100,dv,support,epistem,e,a,focal,foil,coeff,jp,outcome,diff,pc,brier,bin,Oj,resolution,reliability,outcomevar,block1_response,block1_correct,block2_response,block2_correct,knowledge,teamA,teamB,age,gender
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,0,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,0,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,0,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,0,0,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,0,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,0,1,0,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
43,,1,0,1,,,,,0,,,,,,,,.14646809,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,19,2,1,0,.5,0,,,0,0,.057158414,,,,90,85,1.260879,.5,0,.67021275,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,0,0,2,New York,San Diego,20,2
44,20,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,.11778303,,,,90,80,1.260879,.60000002,0,.46808511,0,.36000001,5,.54545456,.0041813534,.0029752075,.24972601,0,0,1,1,2,New York,San Francisco,20,2
44,9,2,1,0,.5,0,,,0,0,.10536052,,,,100,90,1.260879,.5,1,.81914896,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,1,1,0,2,Austin,New York,20,2
44,3,2,1,0,.5,0,,,0,0,-.054067221,,,,90,95,1.260879,.5,0,.72340423,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,New York,Albuquerque,20,2
44,14,2,1,0,.69999999,.19999999,.69999999,,0,.84729779,.58778667,,,,90,50,1.260879,.69999999,1,.39361703,1,.090000004,6,.69230771,.044739246,.000059171132,.24972601,1,0,1,0,2,New York,CO Springs,20,2
44,21,2,1,0,.5,0,,,0,0,-.054067221,,,,90,95,1.260879,.5,0,.76595747,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,New York,Tulsa,20,2
44,22,2,1,0,.40000001,.099999994,,.40000001,0,-.40546513,-.054067221,,,,90,95,1.260879,.60000002,0,.68085104,1,.16000001,3,.36690646,.012969728,.0010951825,.24972601,0,0,1,1,2,New York,Wichita,20,2
44,23,2,1,0,.33000001,.16999999,,.33000001,0,-.70818496,-.060624622,,,,80,85,1.260879,.66999996,0,.87234044,1,.10890001,3,.36690646,.012969728,.0013620862,.24972601,0,0,0,0,2,San Francisco,San Diego,20,2
44,10,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,.16251893,,,,100,85,1.260879,.69999999,1,.78723407,0,.48999998,2,.30627307,.030456567,.000039351296,.24972601,0,1,1,0,2,Austin,San Diego,20,2
44,4,2,1,0,.5,0,,,0,0,-.11122563,,,,85,95,1.260879,.5,1,.34042552,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,1,0,1,2,San Diego,Albuquerque,20,2
44,15,2,1,0,.2,.30000001,,.2,0,-1.3862944,-.53062826,,,,50,85,1.260879,.80000001,0,.62765956,1,.040000003,1,.31277534,.02822932,.012718277,.24972601,1,1,0,0,2,CO Springs,San Diego,20,2
44,24,2,1,0,.5,0,,,0,0,-.11122563,,,,85,95,1.260879,.5,1,.60638297,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,San Diego,Tulsa,20,2
44,25,2,1,0,.5,0,,,0,0,.11122563,,,,95,85,1.260879,.5,0,.63440859,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Wichita,San Diego,20,2
44,11,2,1,0,.5,0,,,0,0,.22314355,,,,100,80,1.260879,.5,1,.78723407,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,Austin,San Francisco,20,2
44,5,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,-.17185026,,,,80,95,1.260879,.69999999,0,.77659577,1,.090000004,2,.30627307,.030456567,.000039351296,.24972601,0,1,1,0,2,San Francisco,Albuquerque,20,2
44,16,2,1,0,.5,0,,,0,0,.47000363,,,,80,50,1.260879,.5,1,.34408602,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,San Francisco,CO Springs,20,2
44,26,2,1,0,.33000001,.16999999,,.33000001,0,-.70818496,-.17185026,,,,80,95,1.260879,.66999996,0,.68085104,1,.10890001,3,.36690646,.012969728,.0013620862,.24972601,0,1,1,0,2,San Francisco,Tulsa,20,2
44,27,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,.17185026,,,,95,80,1.260879,.60000002,1,.76595747,1,.15999998,5,.54545456,.0041813534,.0029752075,.24972601,1,1,1,1,2,Wichita,San Francisco,20,2
44,1,2,1,0,.33000001,.16999999,,.33000001,0,-.70818496,.051293295,3.3,3.8333333,5.5,100,95,1.260879,.66999996,1,.49462366,0,.44889998,3,.36690646,.012969728,.0013620862,.24972601,1,1,0,0,2,Austin,Albuquerque,20,2
44,8,2,1,0,.30000001,.19999999,,.30000001,0,-.84729779,-.69314718,,,,50,100,1.260879,.69999999,0,.72340423,1,.090000004,2,.30627307,.030456567,.000039351296,.24972601,1,1,1,1,2,CO Springs,Austin,20,2
44,12,2,1,0,.5,0,,,0,0,-.051293295,,,,95,100,1.260879,.5,0,.80851066,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,1,0,2,Tulsa,Austin,20,2
44,13,2,1,0,.5,0,,,0,0,.051293295,,,,100,95,1.260879,.5,1,.71276593,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,1,1,0,2,Austin,Wichita,20,2
44,2,2,1,0,.5,0,,,0,0,.64185387,,,,95,50,1.260879,.5,1,.60638297,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,Albuquerque,CO Springs,20,2
44,6,2,1,0,.5,0,,,0,0,0,4.5,5.1666665,4.5,95,95,1.260879,.5,0,.57446808,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,Albuquerque,Tulsa,20,2
44,7,2,1,0,.5,0,,,0,0,0,,,,95,95,1.260879,.5,1,.65957445,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Albuquerque,Wichita,20,2
44,17,2,1,0,.69999999,.19999999,.69999999,,0,.84729779,.64185387,,,,95,50,1.260879,.69999999,1,.59574467,1,.090000004,6,.69230771,.044739246,.000059171132,.24972601,1,1,1,1,2,Tulsa,CO Springs,20,2
44,18,2,1,0,.69999999,.19999999,.69999999,,0,.84729779,.64185387,,,,95,50,1.260879,.69999999,1,.52127659,1,.090000004,6,.69230771,.044739246,.000059171132,.24972601,0,1,1,0,2,Wichita,CO Springs,20,2
44,28,2,1,0,.60000002,.10000002,.60000002,,0,.40546522,0,3.2,4,6,95,95,1.260879,.60000002,0,.47872341,0,.36000001,5,.54545456,.0041813534,.0029752075,.24972601,1,1,1,1,2,Wichita,Tulsa,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,0,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,0,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,1,0,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,0,1,0,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
44,,2,1,0,,,,,0,,,,,,,,1.260879,,,,,,,,,,.24972601,1,1,1,1,2,,,20,2
45,19,2,0,1,.5,0,,,0,0,-.10536052,,,,90,100,.53648496,.5,1,.67021275,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,0,0,2,San Diego,New York,22,2
45,20,2,0,1,.5,0,,,0,0,-.16251893,,,,85,100,.53648496,.5,1,.46808511,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,0,0,2,San Francisco,New York,22,2
45,9,2,0,1,.80000001,.30000001,.80000001,,0,1.3862945,.051293295,,,,100,95,.53648496,.80000001,0,.81914896,0,.64000005,7,.7280702,.061146915,.0051738978,.24972601,0,1,0,1,2,New York,Austin,22,2
45,3,2,0,1,.5,0,,,0,0,-.28768209,,,,75,100,.53648496,.5,1,.72340423,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Albuquerque,New York,22,2
45,14,2,0,1,.5,0,,,0,0,-.35667494,,,,70,100,.53648496,.5,0,.39361703,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,1,0,2,CO Springs,New York,22,2
45,21,2,0,1,.5,0,,,0,0,-.22314355,3.9000001,3.8333333,4,80,100,.53648496,.5,1,.76595747,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,Tulsa,New York,22,2
45,22,2,0,1,.5,0,,,0,0,-.43078291,,,,65,100,.53648496,.5,1,.68085104,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,Wichita,New York,22,2
45,23,2,0,1,.5,0,,,0,0,.057158414,,,,90,85,.53648496,.5,1,.87234044,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,San Diego,San Francisco,22,2
45,10,2,0,1,.5,0,,,0,0,-.054067221,,,,90,95,.53648496,.5,0,.78723407,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,0,1,2,San Diego,Austin,22,2
45,4,2,0,1,.30000001,.19999999,,.30000001,0,-.84729779,-.18232156,,,,75,90,.53648496,.69999999,0,.34042552,1,.090000004,2,.30627307,.030456567,.000039351296,.24972601,0,1,1,0,2,Albuquerque,San Diego,22,2
45,15,2,0,1,.5,0,,,0,0,.25131443,,,,90,70,.53648496,.5,1,.62765956,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,San Diego,CO Springs,22,2
45,24,2,0,1,.5,0,,,0,0,-.11778303,4,3.6666667,3.5,80,90,.53648496,.5,0,.60638297,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,Tulsa,San Diego,22,2
45,25,2,0,1,.5,0,,,0,0,.32542241,,,,90,65,.53648496,.5,1,.63440859,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,San Diego,Wichita,22,2
45,11,2,0,1,.5,0,,,0,0,-.11122563,,,,85,95,.53648496,.5,0,.78723407,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,San Francisco,Austin,22,2
45,5,2,0,1,.30000001,.19999999,,.30000001,0,-.84729779,-.12516314,,,,75,85,.53648496,.69999999,1,.77659577,0,.48999998,2,.30627307,.030456567,.000039351296,.24972601,0,1,1,0,2,Albuquerque,San Francisco,22,2
45,16,2,0,1,.5,0,,,0,0,-.19415602,3.8,3,3,70,85,.53648496,.5,0,.34408602,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,1,1,2,CO Springs,San Francisco,22,2
45,26,2,0,1,.5,0,,,0,0,-.060624622,,,,80,85,.53648496,.5,1,.68085104,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,1,0,1,2,Tulsa,San Francisco,22,2
45,27,2,0,1,.5,0,,,0,0,.268264,,,,85,65,.53648496,.5,0,.76595747,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,0,0,0,0,2,San Francisco,Wichita,22,2
45,1,2,0,1,.5,0,,,0,0,-.23638877,,,,75,95,.53648496,.5,0,.49462366,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Albuquerque,Austin,22,2
45,8,2,0,1,.5,0,,,0,0,.30538166,,,,95,70,.53648496,.5,1,.72340423,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Austin,CO Springs,22,2
45,12,2,0,1,.80000001,.30000001,.80000001,,0,1.3862945,.17185026,,,,95,80,.53648496,.80000001,1,.80851066,1,.039999995,7,.7280702,.061146915,.0051738978,.24972601,1,0,0,1,2,Austin,Tulsa,22,2
45,13,2,0,1,.5,0,,,0,0,-.37948963,,,,65,95,.53648496,.5,0,.71276593,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,0,1,2,Wichita,Austin,22,2
45,2,2,0,1,.5,0,,,0,0,-.068992868,,,,70,75,.53648496,.5,0,.60638297,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,CO Springs,Albuquerque,22,2
45,6,2,0,1,.5,0,,,0,0,.064538524,,,,80,75,.53648496,.5,0,.57446808,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,0,0,2,Tulsa,Albuquerque,22,2
45,7,2,0,1,.5,0,,,0,0,-.14310084,,,,65,75,.53648496,.5,0,.65957445,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,Wichita,Albuquerque,22,2
45,17,2,0,1,.5,0,,,0,0,-.13353139,,,,70,80,.53648496,.5,0,.59574467,1,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,CO Springs,Tulsa,22,2
45,18,2,0,1,.5,0,,,0,0,.074107975,,,,70,65,.53648496,.5,0,.52127659,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,0,1,0,2,CO Springs,Wichita,22,2
45,28,2,0,1,.5,0,,,0,0,.20763937,,,,80,65,.53648496,.5,1,.47872341,0,.25,4,.44515103,.0012702199,.0030084094,.24972601,1,1,1,1,2,Tulsa,Wichita,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,0,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,0,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,0,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,1,0,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,1,1,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,0,0,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,1,1,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,1,1,0,0,2,,,22,2
45,,2,0,1,,,,,0,,,,,,,,.53648496,,,,,,,,,,.24972601,0,0,1,1,2,,,22,2
